rtr_id,rtr_name,rtr_addr,rtr_price,rtr_type,rtr_longitude,rtr_latitude,geometry,district
523110,陈记香港仔鱼蛋粉,上水新勤街27-35号新宝大厦地下B号舖,$50以下,港式,114.132733,22.500428,POINT (114.132733 22.500428),北区
523124,百份百餐厅 (天泽商场),天水圍天瑞路71-77号天泽商场地下9号舖,$50以下,港式,114.003716,22.466616000000002,POINT (114.003716 22.466616),元朗区
523299,华御结,大圍大围港铁站入闸区大堂TAW37号舖,$50以下,日本菜,0.0,0.0,POINT (0 0),None
523313,响一品,沙田沙角街5号沙角商场2楼223号舖,$51-100,日本菜,114.19873700000001,22.374973999999998,POINT (114.198737 22.374974),沙田区
523348,牧羊少年咖啡馆 (香港单车馆),將軍澳宝康路105-107号香港单车馆地下G53号舖,$101-200,西式,114.273724,22.314014999999998,POINT (114.273724 22.314015),西贡区
523518,三和栈,青衣细山路2-16号美景花园地下28号舖,$50以下,港式、西式,114.112576,22.341739999999998,POINT (114.112576 22.34174),葵青区
523546,Platform,大圍田心村254号地舖,$51-100,多国菜,0.0,0.0,POINT (0 0),None
523602,三代桥日本料理,馬鞍山鞍诚街8号MOSTown Street新港城中心大街(3期)地下6号舖,$101-200,日本菜,114.23707900000001,22.419181,POINT (114.237079 22.419181),沙田区
523695,至尊云吞面鸡煲,屯門青海围8号屯景大厦地下D号舖,$101-200,港式、川菜 (四川),113.98368500000001,22.385695000000002,POINT (113.983685 22.385695),屯门区
523723,荣基牛杂粉面,將軍澳宝琳北路18号宝琳街市PL58号舖,$50以下,港式,114.25843,22.323635999999997,POINT (114.25843 22.323636),西贡区
523786,起点特色粉面,天水围天秀路8号天一商城1楼1011号舖,$50以下,粤菜 (广东)、港式,114.00811000000002,22.462007999999997,POINT (114.00811 22.462008),元朗区
523891,越翠苑,荃灣德士古道36-60号东亚花园地下A101B号舖,$51-100,越南菜,114.116635,22.368112,POINT (114.116635 22.368112),荃湾区
523954,旺记,西貢宜春街67号西贡街市SM3号舖,$50以下,港式,114.276926,22.377686999999998,POINT (114.276926 22.377687),西贡区
523968,U Cafe,西貢大网仔路DD256地段香港青年协会赛马会西贡户外训练营,$51-100,港式,114.308155,22.383618,POINT (114.308155 22.383618),西贡区
524024,香蕉饭堂,葵涌工业街10-14号华发工业大厦前座23楼2号舖,$50以下,港式,114.12923500000001,22.356157999999997,POINT (114.129235 22.356158),葵青区
524138,谭仔云南米线,太和太和路12号太和邨爱和楼地下SH111-112号舖,$50以下,滇菜 (云南),114.16729699999999,22.448404,POINT (114.167297 22.448404),大埔区
524173,Casa Cafe &amp; Bistro,马鞍山鞍骏街29号海澄轩地下4号舖,$51-100,西式,114.232308,22.42332,POINT (114.232308 22.42332),沙田区
524539,龙岛,葵芳兴芳路223号新都会广场L4楼401号舖,$101-200,西式,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
524700,银龙茶餐厅,青衣担杆山路6号长发广场4楼402-403号舖,$50以下,港式,114.111698,22.355233,POINT (114.111698 22.355233),葵青区
524863,群龙潮州粉面,青衣担杆山路6号长发广场长发街市地下147号舖,$50以下,潮州菜,114.111698,22.355233,POINT (114.111698 22.355233),葵青区
524926,海港酒家,上水新丰路98-102号张知行大厦2楼,$101-200,粤菜 (广东),114.131782,22.501785,POINT (114.131782 22.501785),北区
5250,大家乐,沙田沙田正街18号新城市广场一期4楼448-450号舖,$50以下,港式,114.19243999999999,22.376718,POINT (114.19244 22.376718),沙田区
5251,大家乐,馬鞍山恒安邨商场3楼301号舖,$50以下,港式,114.233189,22.414332,POINT (114.233189 22.414332),沙田区
525103,Elephant Kitchen,葵涌梨木道102-116号葵宝大厦地舖,$101-200,美国菜,114.12923500000001,22.356157999999997,POINT (114.129235 22.356158),葵青区
525250,Chalet,荃灣青山公路407-411号金荃大厦地下B铺 (8咪半对面),$201-400,西式、多国菜,114.11775,22.37199,POINT (114.11775 22.37199),荃湾区
525413,牛一 (元朗广场),元朗青山公路249-251号元朗广场1楼168-172号舖,$101-200,日本菜,114.061173,22.362781,POINT (114.061173 22.362781),荃湾区
525462,谭仔云南米线,天水圍天瑞路71-77号天泽商场1楼116号舖,$50以下,滇菜 (云南),114.003716,22.466616000000002,POINT (114.003716 22.466616),元朗区
525476,秘 (享成街),荃灣享成街22号地舖,$51-100,日本菜,114.116635,22.368112,POINT (114.116635 22.368112),荃湾区
525518,炯记餐室 (沙咀道),荃灣沙咀道209号地舖,$50以下,港式,114.12009499999999,22.368097,POINT (114.120095 22.368097),荃湾区
525821,将军面馆,天水圍天湖路1号新北江商场1期1楼C41D号舖,$50以下,京川沪,114.005393,22.449376,POINT (114.005393 22.449376),元朗区
525842,Lucky U,荃湾沙咀道105-129号好运唐楼地下5-7号铺,$101-200,西式、美国菜,114.116635,22.368112,POINT (114.116635 22.368112),荃湾区
525975,西贡越南真味,西貢敬民街42-56号西贡大厦地下16号舖,$50以下,越南菜,0.0,0.0,POINT (0 0),None
52619,争鲜外带寿司,青衣港铁青衣站36号舖,$50以下,日本菜,0.0,0.0,POINT (0 0),None
526229,euro go go,荃灣大坝街4-30号荃湾广场4楼446-448号舖,$51-100,西式,114.116635,22.368112,POINT (114.116635 22.368112),荃湾区
526278,海湾吧,西貢沙下村9号地舖,$51-100,西式,0.0,0.0,POINT (0 0),None
526481,波仔,天水圍天瑞路71号天泽商场地下3号舖,$50以下,港式,114.003667,22.465532,POINT (114.003667 22.465532),元朗区
526679,泰道,西贡大网仔路沙下村9号地铺,$201-400,泰国菜,114.305272,22.388043,POINT (114.305272 22.388043),西贡区
526693,野川拉面の深烧食堂,元朗又新街40-48号荣丰大厦地下B号铺,$51-100,日本菜,114.035948,22.439675,POINT (114.035948 22.439675),元朗区
526763,一哥点心,元朗教育路89号鸿发大厦地舖,$51-100,粤菜 (广东)、港式,114.02936799999999,22.440113,POINT (114.029368 22.440113),元朗区
526863,桜,元朗又新街35号地下7B号舖,$50以下,日本菜,114.036254,22.440284,POINT (114.036254 22.440284),元朗区
527110,熊屋．刺身．料亭,將軍澳坑口村31号地下,$101-200,日本菜,114.27219,22.317420000000002,POINT (114.27219 22.31742),西贡区
527166,罗勒印度餐厅 (龙尾村),大埔汀角路龙尾村27号地下A铺,$101-200,印度菜,114.237498,22.470091,POINT (114.237498 22.470091),大埔区
527257,福满庭酒家,粉岭百和路88号花都广场地下73-88号铺,$51-100,粤菜 (广东)、港式,114.14781200000002,22.482548,POINT (114.147812 22.482548),北区
527278,大统领,粉岭联和墟和隆街1号地铺,$51-100,日本菜,114.146973,22.496157,POINT (114.146973 22.496157),北区
527362,冧厨,屯門建泰街6号恒威工业中心地下31号舖,$101-200,港式、韩国菜,113.97551999999999,22.392609,POINT (113.97552 22.392609),屯门区
527404,猪手王,太和太和路12号太和广场1楼太和街市65号舖,$51-100,港式,114.166008,22.447748,POINT (114.166008 22.447748),大埔区
527467,皇庭汇,粉嶺华明路21号华明商场1楼F03号舖,$101-200,粤菜 (广东),114.14607,22.481201000000002,POINT (114.14607 22.481201),北区
527509,山寨风小食亭,粉嶺百和路88号花都广场地下85B号舖,$51-100,粤菜 (广东)、港式,114.14781200000002,22.482548,POINT (114.147812 22.482548),北区
527770,18楼鸡煲火锅专门店,荃灣众安街55号大鸿辉(荃湾)中心18楼,$101-200,粤菜 (广东),114.13922,22.367764,POINT (114.13922 22.367764),葵青区
52780,唐记包点,將軍澳坑口培成路15号连理街134-135号,$50以下,港式,114.273724,22.314014999999998,POINT (114.273724 22.314015),西贡区
527896,小确幸,元朗马田路50号朗景台2座地下12号舖,$50以下,日本菜,114.029421,22.43816,POINT (114.029421 22.43816),元朗区
527975,Sweetology,葵芳兴芳路223号新都会广场1楼167号舖,$51-100,西式,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
527982,面屋 元祖达摩,大埔大埔太和路15号太和中心地下12号舖,$51-100,日本菜,114.169055,22.44942,POINT (114.169055 22.44942),大埔区
528129,开饭主义,大埔大埔墟大明里1-27号宝华楼C座地舖,$51-100,港式,0.0,0.0,POINT (0 0),None
528677,好日子皇宴,粉嶺新运路33号粉岭中心第二期商场1楼260-266&276-290号舖,$101-200,粤菜 (广东),114.14685800000001,22.488070999999998,POINT (114.146858 22.488071),北区
528903,柴太郎咖啡店,西貢市场街11号地舖,$51-100,西式,114.276491,22.376778,POINT (114.276491 22.376778),西贡区
528938,西偲名屋,西貢市场街25号地舖,$50以下,西式,114.27633600000001,22.376666,POINT (114.276336 22.376666),西贡区
529220,森港客家菜,粉岭联和墟街市熟食中心2楼6号铺,$51-100,港式、客家菜,114.135908,22.499518,POINT (114.135908 22.499518),北区
529311,意乐餐厅 (大兴商场),屯门大兴街1号大兴商场地下70及75号铺,$51-100,港式、西式,113.975381,22.399704,POINT (113.975381 22.399704),屯门区
5295,天天好海鲜酒家,西貢市场街41号地下,$101-200,粤菜 (广东),114.27689699999999,22.376751000000002,POINT (114.276897 22.376751),西贡区
529649,金龙泉,青衣担杆山路6号长发广场长发街市地下146号舖,$50以下,粤菜 (广东),114.111698,22.355233,POINT (114.111698 22.355233),葵青区
529912,名果店,將軍澳坑口培成路15号连理街135B舖,$50以下,港式,114.270192,22.312504,POINT (114.270192 22.312504),西贡区
529926,饭馆,西貢大涌口81号Hong Kong Golf & Tennis Academy地舖,$401-800,粤菜 (广东),0.0,0.0,POINT (0 0),None
530017,永记小食,將軍澳毓雅里9号慧安园购物商场1楼B29号舖,$50以下,港式,114.25866599999999,22.321327,POINT (114.258666 22.321327),西贡区
530059,水源韩国料理,大埔旧墟直街8号荣明花园地下A号舖,$101-200,韩国菜,114.17038899999999,22.450939,POINT (114.170389 22.450939),大埔区
530073,过桥面档,元朗大坡头径2-12号华盛楼地下A舖,$51-100,港式,0.0,0.0,POINT (0 0),None
530185,苏记流心炖蛋专门店,元朗凤攸东街9号好顺意大厦A座地下15号舖,$50以下,粤菜 (广东),114.03991,22.440335,POINT (114.03991 22.440335),元朗区
530192,九份•十分 (河畔花园),沙田大涌桥路20-30号河畔花园地下27-28号舖,$51-100,台湾菜,114.200604,22.378981,POINT (114.200604 22.378981),沙田区
530199,Cup Of...,荃灣昌泰街5号富荣大厦地下1号舖,$50以下,台湾菜,114.12082,22.369819,POINT (114.12082 22.369819),荃湾区
530213,福盈酒家,大围田心街1号隆亨商场地下115号铺,$101-200,粤菜 (广东),114.184808,22.365555,POINT (114.184808 22.365555),沙田区
530234,肯德基家乡鸡 (KFC),将军澳常宁路2号TKO Gateway东翼1楼E165A号铺,$50以下,美国菜,114.27031399999998,22.314694,POINT (114.270314 22.314694),西贡区
530241,百味川,葵芳葵富路7号葵涌广场地下A39号铺,$50以下,川菜 (四川),114.13288899999999,22.355829,POINT (114.132889 22.355829),葵青区
530558,友口馥,大埔北盛街23号瑞安楼地下3号舖,$50以下,潮州菜、港式,114.16833000000001,22.446678,POINT (114.16833 22.446678),大埔区
530663,面道,沙田石门安群街3号京瑞广场第一期地下G1号舖,$51-100,日本菜,114.21280700000001,22.385236,POINT (114.212807 22.385236),沙田区
530936,渔乐 (尚德商场),將軍澳唐明街2号尚德广场2楼205B号舖,$51-100,越南菜、泰国菜,114.263962,22.307878,POINT (114.263962 22.307878),西贡区
531020,狂潮美食坊,粉嶺联和墟联盛街28号地舖,$50以下,粤菜 (广东)、港式,114.142401,22.499298,POINT (114.142401 22.499298),北区
531034,D&#233;lifrance,天水圍天华路33号T Town North 1楼N126号舖,$51-100,法国菜,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
531055,吉野家,天水圍天华路30号T Town South1楼S101-S103号舖,$50以下,日本菜,114.002299,22.45876,POINT (114.002299 22.45876),元朗区
531181,101台式休闲餐厅 (尚德商场),將軍澳唐明街2号尚德商场2楼205A号舖,$51-100,港式、台湾菜,114.263566,22.308219,POINT (114.263566 22.308219),西贡区
531251,Simplylife Cafe,葵芳兴芳路223号新都会广场5楼547-565号舖,$51-100,西式,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
531365,煌府将军荟,將軍澳唐德街1号将军澳广场1楼104号舖,$101-200,粤菜 (广东),114.26728500000002,22.305701000000003,POINT (114.267285 22.305701),西贡区
531379,Homy Cafe,上水新祥街21号地下,$51-100,西式,114.13445800000001,22.501136,POINT (114.134458 22.501136),北区
531640,茶木‧台式休闲餐厅,沙田沙田车站围1号Citylink1楼39号舖,$51-100,台湾菜,114.19264199999999,22.379959,POINT (114.192642 22.379959),沙田区
531668,Brother 5 Bar and Restaurant,元朗教育路54-56号顺发大楼地下K-L号,$101-200,多国菜,114.031806,22.440367000000002,POINT (114.031806 22.440367),元朗区
531822,Paper Stone Bakery,葵芳兴芳路223号新都会广场4楼420号铺,$50以下,西式,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
531962,上车车仔面,沙田石门安群街3号京瑞广场1期地下G06号舖,$50以下,港式,114.21280700000001,22.385236,POINT (114.212807 22.385236),沙田区
532223,Win100茶餐厅,粉岭联和墟联昌街38号地铺,$50以下,港式,114.147723,22.497010999999997,POINT (114.147723 22.497011),北区
532300,巴辣仔烤鱼鸡煲,大埔翠怡街3号翠怡花园C座地下14A铺,$101-200,川菜 (四川),114.167702,22.450167999999998,POINT (114.167702 22.450168),大埔区
5325,平记面家,大埔乡事会街8号大埔墟街市及熟食中心2楼,$50以下,港式,114.1712,22.443947,POINT (114.1712 22.443947),大埔区
532554,Bugis@叻沙・海南鸡饭,天水圍天湖路2号天耀邨天耀商场LG楼15-16号舖,$51-100,新加坡菜,114.009424,22.448356,POINT (114.009424 22.448356),元朗区
53284,别府駅前料理 (青衣城),青衣青敬路33号青衣城301号舖,$101-200,日本菜,114.113215,22.356751000000003,POINT (114.113215 22.356751),葵青区
532948,一豊,天水圍天耀广场低层地下13号铺,$51-100,日本菜,114.008316,22.447791,POINT (114.008316 22.447791),元朗区
532962,米之卷,屯門屯喜路2号屯门柏丽广场地下G09号舖,$50以下,日本菜,113.98210900000001,22.388014000000002,POINT (113.982109 22.388014),屯门区
533053,四川美味,葵芳葵富路7号葵涌广场地下A75A号舖,$50以下,川菜 (四川),114.13288899999999,22.355829,POINT (114.132889 22.355829),葵青区
533088,乐天皇朝 (青衣城),青衣青敬路33号青衣城3楼310B号舖,$101-200,粤菜 (广东)、沪菜 (上海),114.113215,22.356751000000003,POINT (114.113215 22.356751),葵青区
533193,华御结,將軍澳港铁坑口站HAH18号铺,$50以下,日本菜,114.273724,22.314014999999998,POINT (114.273724 22.314015),西贡区
533200,同信士多,大埔汀角路芦慈田湾龙尾滩,$101-200,港式,114.19551499999999,22.459055,POINT (114.195515 22.459055),大埔区
533335,大丰日本料理,"大围大围村南道53,55,61,63号金昌楼地下A2铺",$101-200,日本菜,114.18417600000001,22.371385999999998,POINT (114.184176 22.371386),沙田区
533531,白羊 • 座,大圍积信街63号积信楼地下59号舖,$51-100,西式,114.183659,22.373984,POINT (114.183659 22.373984),沙田区
533671,红日茶餐厅,葵涌华星街1-7号美华工业大厦地舖,$50以下,港式,114.12923500000001,22.356157999999997,POINT (114.129235 22.356158),葵青区
533974,大饭糖甜品小食屋,大围美田路30号美林村熟食亭5-8号铺,$50以下,港式,114.18051200000001,22.375054000000002,POINT (114.180512 22.375054),沙田区
534121,1523 钊级厨房,元朗马田路38号怡丰花园地下18号舖,$51-100,西式,114.030161,22.438585999999997,POINT (114.030161 22.438586),元朗区
534312,The Story Cafe and Bakery,青衣青敬路33号青衣城1楼117号舖,$50以下,西式,114.113215,22.356751000000003,POINT (114.113215 22.356751),葵青区
534375,吉野家,天水圍天湖路2号天耀广场LG楼28号舖,$50以下,日本菜,114.008316,22.447791,POINT (114.008316 22.447791),元朗区
534466,牛角日本烧肉专门店 (东港城),將軍澳重华路8号东港城1楼183号舖,$201-400,日本菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
534538,亚莱泰 (T Town ),天水圍天华路33号T Town北翼N211号舖,$51-100,泰国菜,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
534636,仙人掌餐厅,葵涌大连排道182-190号金龙工业中心4座10楼J室,$51-100,西式,114.12923500000001,22.356157999999997,POINT (114.129235 22.356158),葵青区
534643,皇冠餐厅,天水圍天华路33号T Town North地下NG03-04号舖,$51-100,港式,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
534650,Magic Touch,天水圍天华路33号T Town North 2楼NG201及202号舖,$101-200,日本菜,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
534657,韩乐 (T Town ),天水圍天华路33号T Town North 2楼NG210号舖,$51-100,韩国菜,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
534685,金恒香海鲜酒家,天水圍天喜街9号天慈商场1楼110号舖,$51-100,粤菜 (广东),114.012386,22.450448,POINT (114.012386 22.450448),元朗区
534748,唐包点,屯門港铁屯门站TUM 55号舖,$50以下,港式,0.0,0.0,POINT (0 0),None
534804,兰特饼店,將軍澳贸业路8号新都城中心2期UG楼095号铺,$50以下,港式、西式,114.263372,22.319957000000002,POINT (114.263372 22.319957),西贡区
534890,龙手工涮涮锅,粉嶺联和墟和泰街27号地下F铺,$201-400,港式,114.14686499999999,22.496663,POINT (114.146865 22.496663),北区
534932,茗港酒家,葵涌石荫邨石荫商场地下11号舖,$101-200,粤菜 (广东),114.14364099999999,22.36884,POINT (114.143641 22.36884),葵青区
534967,元気寿司,屯門屯隆街3号屯门市广场1期3楼3206号舖,$101-200,日本菜,113.98281399999999,22.390204,POINT (113.982814 22.390204),屯门区
534974,广成面家,大埔宝鄕街46号地下,$50以下,港式,114.201086,22.435338,POINT (114.201086 22.435338),大埔区
535051,谭仔三哥米线,天水圍天耀邨天耀广埸LG 楼29-30号铺,$50以下,滇菜 (云南),114.009424,22.448356,POINT (114.009424 22.448356),元朗区
535282,麦当劳,葵芳兴芳路223号新都会广场5楼541号舖,$50以下,美国菜,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
535382,NeNe Chicken (形点),元朗元龙街9号形点一期1楼1026号舖,$101-200,韩国菜,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
535543,谭仔云南米线,馬鞍山西沙路632号颂安商场地下15B及16号舖,$50以下,滇菜 (云南),0.0,0.0,POINT (0 0),None
535678,云川烧,屯門青菱径6号富丽大厦地下F号舖,$50以下,滇菜 (云南),113.982803,22.39926,POINT (113.982803 22.39926),屯门区
535720,金厨韩国料理,西貢海傍广场2号 金宝阁8号地舖,$51-100,韩国菜,114.27801699999999,22.378323,POINT (114.278017 22.378323),西贡区
535776,悠闲阁餐厅,屯門良德街11号宝怡商场地下33A号舖,$51-100,多国菜,113.97406399999998,22.405116,POINT (113.974064 22.405116),屯门区
535811,东海荟 &#183; 拉斐特 (青衣城),青衣青敬路33号青衣城1楼117号舖,$201-400,粤菜 (广东),114.113215,22.356751000000003,POINT (114.113215 22.356751),葵青区
535909,成记海鲜酒家,流浮山球前街3号地舖,$101-200,港式,113.988937,22.464523,POINT (113.988937 22.464523),元朗区
536063,热卖点,葵芳兴芳路223号新都会广场1楼163号舖,$50以下,港式,114.13185700000001,22.355209,POINT (114.131857 22.355209),葵青区
536156,祥景茶餐厅,屯門田景路31号良景广场4楼L414A号舖,$50以下,港式,113.967128,22.403235000000002,POINT (113.967128 22.403235),屯门区
536212,荳子 (新城市中央广场),沙田乡事会路138号新城市中央广场5楼503号舖,$101-200,西式,114.192699,22.38276,POINT (114.192699 22.38276),沙田区
536219,唐记包点,將軍澳港铁将军澳站17号舖,$50以下,港式,114.264826,22.304589,POINT (114.264826 22.304589),西贡区
536247,森美餐厅,荃灣西楼角路178-184号华都中心地下A2号舖,$101-200,西式,114.116635,22.368112,POINT (114.116635 22.368112),荃湾区
536282,V28 Bakery,大圍田心街1号隆亨商场1楼116号舖,$50以下,港式,114.184808,22.365555,POINT (114.184808 22.365555),沙田区
536317,肯德基家乡鸡 (KFC),天水圍天耀广场地库1楼LG27号舖,$50以下,美国菜,114.008316,22.447791,POINT (114.008316 22.447791),元朗区
536366,VII Drip &amp; Brew,葵涌大连排道132-134号景星工业大厦地舖,$51-100,西式,114.12923500000001,22.356157999999997,POINT (114.129235 22.356158),葵青区
536564,霸吗拉面 (屯门市广场),屯門屯顺街1号屯门市广场1期3楼3233号舖,$51-100,日本菜,113.98281399999999,22.390204,POINT (113.982814 22.390204),屯门区
536753,都岛屋,將軍澳重华路8号东港城2楼一田超巿内,$50以下,日本菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
536767,天仁茗茶,將軍澳重华路8号东港城2楼一田超巿内,$50以下,台湾菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
536823,居食屋「和民」 (第一城),"沙田第一城第一城中心1楼133,134A及136C号舖",$101-200,日本菜,114.208758,22.38383,POINT (114.208758 22.38383),沙田区
536837,无辣不欢,葵芳葵富路7号葵涌广场2楼2019号舖,$50以下,川菜 (四川),114.13288899999999,22.355829,POINT (114.132889 22.355829),葵青区
536923,Catee,荃灣杨屋道73号地下,$201-400,西式、多国菜,114.12061899999999,22.365599,POINT (114.120619 22.365599),荃湾区
536951,海王渔港,粉嶺马适路3号绿悠轩商场地下,$51-100,粤菜 (广东),114.150477,22.498728,POINT (114.150477 22.498728),北区
536979,浩德粉面餐厅,粉嶺粉岭一鸣路23号牵晴间购物广场地下G37舖,$50以下,港式,114.14745500000001,22.484139000000003,POINT (114.147455 22.484139),北区
537000,鱼屋,將軍澳重华路8号东港城2楼222号一田超市,$51-100,日本菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
537007,鱼兵卫,將軍澳重华路8号东港城2楼222号一田超市,$51-100,日本菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
537070,穴寿司,元朗元龙街9号形点一期1楼1027号舖,$101-200,日本菜,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537126,波叔点心专门店,火炭坳背湾街30-32号华耀工业大厦地下10号舖,$50以下,粤菜 (广东),114.19868000000001,22.396022,POINT (114.19868 22.396022),沙田区
537175,新安越,將軍澳唐贤街23号帝景湾商场1楼36号舖,$51-100,越南菜、泰国菜,114.264204,22.300892,POINT (114.264204 22.300892),西贡区
537338,Comma,天水圍天华路33号T Town North 2楼N213号铺,$51-100,多国菜,114.00243200000001,22.459346,POINT (114.002432 22.459346),元朗区
537373,蚝站 (荃新天地),荃灣杨屋道1号荃新天地一期上层地下UG41号舖,$201-400,西式,114.120402,22.365183,POINT (114.120402 22.365183),荃湾区
537590,Glasshouse (形点一期),元朗元龙街9号形点一期1楼1028-1029号舖,$101-200,西式,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537604,金田家,元朗元龙街9号形点一期1楼1023号舖,$51-100,日本菜,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537611,Outback Steakhouse (形点),元朗朗日路9号 YOHO MALL形点一期2楼2047-2048号舖,$201-400,澳洲菜,114.040334,22.442733999999998,POINT (114.040334 22.442734),元朗区
537618,Patisserie Tony Wong Dessert Cafe,元朗元龙街9号形点一期1楼1025号舖,$51-100,法国菜、西式,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537625,北京楼,元朗元龙街9号形点一期2楼2061-2062号舖,$201-400,京菜 (官府菜),114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537639,莆田,元朗元龙街9号形点一期2楼2040号舖,$101-200,闽菜 (福建),114.04239,22.439122,POINT (114.04239 22.439122),元朗区
537760,嫦餐,西貢福民路32号地下,$50以下,港式,114.278178,22.379098000000003,POINT (114.278178 22.379098),西贡区
537886,Chateraise,馬鞍山鞍禄街18号MOSTown新港城中心(4期)2楼N2036舖,$50以下,日本菜,114.236112,22.420904,POINT (114.236112 22.420904),沙田区
538119,糖老鸭,大埔旧墟直街9号粤发大厦1号舖,$50以下,西式,114.169848,22.450664,POINT (114.169848 22.450664),大埔区
538182,炑八韩烤,天水圍天恩路12-18号置富嘉湖2期 (前嘉湖银座)1楼117号铺,$201-400,韩国菜,114.00966899999999,22.454010999999998,POINT (114.009669 22.454011),元朗区
538210,Eat@ease,葵涌梨木道圳边街15-19号旭逸酒店．荃湾1楼,$101-200,西式,114.141571,22.366685,POINT (114.141571 22.366685),葵青区
538329,美味馆泰之味,馬鞍山鞍禄街18号MOSTown Street新港城中心大街(3期)地下1号舖,$51-100,港式、泰国菜,114.23707900000001,22.419181,POINT (114.237079 22.419181),沙田区
538378,王子私房菜,元朗元龙街9号形点一期1楼1045-1046号舖,$101-200,粤菜 (广东)、顺德菜,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
538413,Paper Stone Bakery,元朗元龙街9号形点一期1楼1022号舖,$50以下,西式,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
538490,串八居酒屋,大埔翠怡街3号翠怡花园地下16A舖,$201-400,日本菜,114.167702,22.450167999999998,POINT (114.167702 22.450168),大埔区
538632,St. Barts,西貢清水湾道663号傲泷零售大楼地下1号舖,$201-400,澳洲菜,0.0,0.0,POINT (0 0),None
538674,Bugis@叻沙・海南鸡饭,屯門屯门乡事会路83号V City1楼1号舖,$51-100,新加坡菜,113.980259,22.389015,POINT (113.980259 22.389015),屯门区
538723,URBAN Cafe Commune,元朗元龙街9号形点一期1楼1030A号舖,$101-200,西式,114.04239,22.439122,POINT (114.04239 22.439122),元朗区
538751,Munch Now,馬鞍山鞍骏街1号马鞍山中心地下A03号舖,$101-200,西式,114.238206,22.422943,POINT (114.238206 22.422943),沙田区
538991,吉豚屋吉列猪扒专门店,沙田石门安群街3号京瑞广场一期地下G08舖,$51-100,日本菜,114.21280700000001,22.385236,POINT (114.212807 22.385236),沙田区
539019,松记糖水店,天水圍天湖路2号天耀广场地库LG14舖,$50以下,港式,114.00888700000002,22.449612,POINT (114.008887 22.449612),元朗区
539124,FAMA,大埔汀角路55号太平工业中心第2座10楼A室,$101-200,西式,114.172184,22.453784,POINT (114.172184 22.453784),大埔区
539145,君苑海南鸡专门店泰式串烧,馬鞍山颂安邨颂安街市C7号舖,$50以下,泰国菜,114.231705,22.417952,POINT (114.231705 22.417952),沙田区
53928,富记茶餐厅,西貢西贡正街43号地下,$50以下,港式,114.275604,22.376659,POINT (114.275604 22.376659),西贡区
539434,小岛大厨,西貢盐田梓村,$801以上,多国菜,0.0,0.0,POINT (0 0),None
539490,粮友パン工房,將軍澳重华路8号东港城2楼222号TKO-10-003舗,$50以下,日本菜,114.26946799999999,22.313679999999998,POINT (114.269468 22.31368),西贡区
539511,风流居酒屋,大圍大围村第3街32号地舖,$101-200,日本菜,114.18399199999999,22.372001,POINT (114.183992 22.372001),沙田区
539581,发辉餐厅小厨,上水新丰路4-10号顺利楼地下B2号,$50以下,港式,114.132056,22.504332,POINT (114.132056 22.504332),北区
539588,仨岛日本料理,葵涌石篱大陇街103号昌荣楼地下1号铺,$51-100,日本菜,114.14336200000001,22.363119,POINT (114.143362 22.363119),葵青区
539653,小麻吉卤肉饭,大埔翠怡街3号翠怡花园地下7号舖,$50以下,台湾菜,114.167702,22.450167999999998,POINT (114.167702 22.450168),大埔区
539667,一叶小厨,火炭骏景路1号骏景广场地下G80B-81B舖,$51-100,台湾菜,114.20732199999999,22.398183,POINT (114.207322 22.398183),沙田区
53970,太兴,屯門屯隆街2号屯门时代广场南翼1楼16及17A号舖,$51-100,港式,113.981128,22.389492,POINT (113.981128 22.389492),屯门区
539807,八户屋,屯門田景路31号良景广场2楼224A号舖,$51-100,日本菜,113.967128,22.403235000000002,POINT (113.967128 22.403235),屯门区
539828,鲜鱼汤,屯門河傍街140号地舖,$50以下,港式,113.97951100000002,22.394949,POINT (113.979511 22.394949),屯门区
